0 0.0279217 0.0224616 -0.0919097 7.97079e-05 -0.000970091 -0.000773412
0.005 0.0167266 0.0126677 -0.0696767 7.97079e-05 -0.000970091 -0.000773412
0.01 0.0168046 -0.000172893 0.00194874 7.97079e-05 -0.000970091 -0.000773412
0.015 0.0308435 -0.00178274 0.0276194 7.97079e-05 -0.000970091 -0.000773412
0.02 0.0420386 0.0080111 0.00538647 7.97079e-05 -0.000970091 -0.000773412
0.025 0.0364292 0.0179778 -0.0187952 7.97079e-05 -0.000970091 -0.000773412
0.03 0.0307654 0.0110579 -0.0440061 7.97079e-05 -0.000970091 -0.000773412
0.035 0.0223903 0.0195877 -0.0444658 7.97079e-05 -0.000970091 -0.000773412
0.04 0.0195703 0.00126406 -0.0217732 7.97079e-05 -0.000970091 -0.000773412
0.045 0.0252341 0.00818399 0.00343773 7.97079e-05 -0.000970091 -0.000773412
0.05 0.0224684 0.00674703 0.0271596 7.6445e-05 -0.00198329 -0.000835167
0.055 0.0252341 0.00818399 0.00343773 -0.000429324 -0.0024847 -0.000924507
0.06 0.0307654 0.0110579 -0.0440061 7.6445e-05 -0.00198329 -0.000835167
0.065 0.0279217 0.0224616 -0.0919097 -0.000426061 -0.0014715 -0.000862752
0.07 0.0306874 0.0238985 -0.115632 0.000165941 8.62173e-05 -0.00142331
0.075 0.0279217 0.0224616 -0.0919097 0.000165941 8.62173e-05 -0.00142331
0.08 0.0391405 0.00252812 -0.0435463 0.000242386 -0.00189707 -0.00225848
0.085 0.0643983 -0.0190152 0.0304876 -0.000186938 -0.00438178 -0.00318299
0.09 0.11489 -0.0323745 0.107959 -0.000788729 -0.0089791 -0.00280769
0.095 0.106624 0.00992858 0.109558 5.36048e-05 -0.00907569 -0.00126745
0.1 0.0618501 0.0470945 0.0583265 0.000991961 -0.00507637 -0.000191851
0.105 -0.0419228 0.102103 -0.143491 0.00186692 0.00495903 0.00196594
0.11 -0.0870616 0.101793 -0.269266 0.00146312 0.0105781 0.00154873
0.115 -0.0930031 0.0571842 -0.369247 0.000123905 0.0132146 0.000108431
0.12 -0.0426361 -0.00692669 -0.294968 -0.00123752 0.00875927 -0.00177344
0.125 0.0585282 -0.0934764 0.00101276 -0.0030474 -0.00425829 -0.00496139
0.13 0.120457 -0.122976 0.199438 -0.00349585 -0.0128205 -0.00626747
0.135 0.160013 -0.125419 0.372807 -0.00360073 -0.0199564 -0.00599741
0.14 0.16563 -0.0887122 0.327468 -0.00174624 -0.0190522 -0.00427808
0.145 0.123527 0.026509 0.112519 0.000470856 -0.0106429 -0.000604117
0.15 0.0785655 0.123491 -0.0796307 0.00327454 -0.00270414 0.00237994
0.155 -0.0392472 0.248215 -0.302575 0.00760062 0.00876376 0.00577771
0.16 -0.126217 0.24373 -0.36119 0.00769838 0.0138739 0.00538817
0.165 -0.174262 0.0638848 -0.329856 0.00222462 0.0142516 -0.000289357
0.17 -0.138135 -0.12986 -0.217261 -0.00376721 0.0100758 -0.00631476
0.175 0.00460484 -0.347707 0.0026795 -0.0113771 -0.00172705 -0.0122857
0.18 0.131022 -0.383699 0.15929 -0.0124206 -0.0118319 -0.0130555
0.185 0.252454 -0.173274 0.307534 -0.00562123 -0.0209337 -0.00634263
0.19 0.183415 0.210429 0.276059 0.00736311 -0.0166583 0.00556639
0.195 0.0463746 0.40536 0.152165 0.0138778 -0.0069235 0.0120136
0.2 -0.136491 0.380639 -0.11185 0.0131604 0.00841899 0.0107486
0.205 -0.160077 0.11725 -0.227887 0.00449286 0.0125668 0.00206638
0.21 -0.00460712 -0.40085 -0.219961 -0.0132204 0.00550572 -0.0134651
0.215 0.129832 -0.580596 -0.0715315 -0.01881 -0.0042792 -0.0190947
0.22 0.187102 -0.347524 0.119312 -0.0111589 -0.0124797 -0.0107907
0.225 0.0957999 0.0501475 0.134973 0.00225122 -0.00877605 0.00185363
0.23 -0.105353 0.530869 -0.0729507 0.0170488 0.00543263 0.0167956
0.235 -0.16203 0.534366 -0.248144 0.0166471 0.0130815 0.0165391
0.24 -0.0654039 0.0892725 -0.315245 0.0014611 0.0105706 0.00160078
0.245 0.0629448 -0.266216 -0.203755 -0.00960893 0.00220311 -0.00963967
0.25 0.167465 -0.467382 0.131931 -0.0147117 -0.0111074 -0.0154685
0.255 0.132158 -0.326653 0.306484 -0.0096603 -0.0150019 -0.010815
0.26 0.0520037 2.22544e-05 0.367964 0.000891861 -0.0132243 -7.85742e-05
0.265 0.0211274 0.133537 0.277033 0.00511872 -0.00890933 0.0035942
0.27 0.0343369 0.138052 0.085925 0.00362325 -0.00332817 0.00379937
0.275 0.0474718 0.0281791 -0.040927 0 0 0
0.28 0.0304835 -0.0391511 -0.0475458 -0.00177528 0.000169974 -0.00236175
0.285 0.016589 -0.0845604 -0.00401256 -0.00211959 -0.000231849 -0.003877
0.29 -0.0112746 -0.0775356 0.0173522 -0.00161867 -0.000738277 -0.00385575
0.295 -0.014265 -0.0487616 -0.0292143 -0.00169636 0.000223637 -0.00307199
0.3 0.00785513 -0.0624411 -0.0759667 -0.00219943 0.000735207 -0.00309237
0.305 0.0524961 -0.0865104 -0.0967795 -0.00414174 -0.00121794 -0.00417451
0.31 0.0834135 -0.0884367 -0.0694789 -0.00364349 -0.00273622 -0.00422824
0.315 0.106604 -0.0113141 0.0352772 6.74144e-05 -0.00501032 -0.00108042
0.32 0.0930206 0.044387 0.086075 0.0024285 -0.0056465 0.000586592
0.325 0.0652514 0.0681165 0.108874 0.00285561 -0.00519867 0.00138334
0.33 0.0342312 0.0533522 0.0801801 0.00243424 -0.00362233 0.000728512
0.335 -0.00577897 -0.0065956 -0.0252716 -0.000346738 -0.000395736 -0.0015163
